review,token
"Wajib balik lagi ke sini, makanan enak trus pelayannya ramah","['wajib', 'balik', 'ke', 'sini', 'makan', 'enak', 'trus', 'layan', 'ramah']"
Untuk pelayanan sangan bagus dan untuk sarapannya juga makannya enakk,"['layan', 'sangan', 'bagus', 'untuk', 'sarap', 'makan', 'enakk']"
"croissant nya enak bangett. cocok buat breakfast. makanan yang lain juga enak, selalu di refill dan masa waktu breakfast juga panjang jadi puas klo mau lama2an","['croissant', 'enak', 'bangett', 'cocok', 'buat', 'breakfast', 'makan', 'lain', 'enak', 'selalu', 'refill', 'masa', 'waktu', 'breakfast', 'panjang', 'jadi', 'puas', 'kalau', 'mau', 'lama', 'an']"
Menyenangkan dan beekesan sekali...matur nuwun mb thania...cantik dan ramah,"['senang', 'beekesan', 'sekali', 'matur', 'nuwun', 'mb', 'thania', 'cantik', 'ramah']"
Kesana krn ada acara jadi tidak paham bgmn kamarnya. Tp pelayanan bagus. Makanan standar aja.,"['kesana', 'krn', 'acara', 'jadi', 'paham', 'bgmn', 'kamar', 'tapi', 'layan', 'bagus', 'makan', 'standar', 'saja']"
"Resepsionis ramah, pelayanan bagus. Next nanti nginep lagi disini🙌🏻 …","['resepsionis', 'ramah', 'layan', 'bagus', 'next', 'nginep', 'sini']"
break feast enak dan pelayanan baik dari mbak lena,"['break', 'feast', 'enak', 'layan', 'baik', 'mbak', 'lena']"
"Pelayanan baik , karyawan hotelnya ramah²..
Makanannya juga enak lengkap ada banyak menu nya juga..","['layan', 'baik', 'karyawan', 'hotel', 'ramah', 'makan', 'enak', 'lengkap', 'banyak', 'menu']"
"Pelayanan ramah, nyaman, makanan enak, bagus pokoknya","['layan', 'ramah', 'nyaman', 'makan', 'enak', 'bagus', 'pokok']"
"Untuk fasilitas kamar nyaman dan untuk sarapannya enak, hangat untuk pelayanan nya mba Devita baik,ramah terima kasih mba","['fasilitas', 'kamar', 'nyaman', 'sarap', 'enak', 'hangat', 'untuk', 'layan', 'mba', 'devita', 'baik', 'ramah', 'terima', 'kasih', 'mba']"
"Need a lot of improvement

Nginep disini karena hotel di jogja lagi full semua, agak kaget dengan keadaan …","['need', 'a', 'lot', 'of', 'improvement', 'nginep', 'sini', 'hotel', 'jogja', 'full', 'semua', 'kaget', 'ada']"
Mrsa nyaman  dn mknananya jg enk layanan memuaskan,"['mrsa', 'nyaman', 'dn', 'mknananya', 'juga', 'enk', 'layan', 'muas']"
Tempatnya sangat luas nyaman bersih pelayanannya juga oke kamarnya juga sangat nyaman buat istirahat🥰 …,"['tempat', 'sangat', 'luas', 'nyaman', 'bersih', 'layan', 'oke', 'kamar', 'sangat', 'nyaman', 'buat', 'istirahat']"
"hotel bagus rapi bersih, dekat jalan raya, pelayanan sangat bagus top pokoknya 😇 …","['hotel', 'bagus', 'rapi', 'bersih', 'dekat', 'jalan', 'raya', 'layan', 'sangat', 'bagus', 'top', 'pokok']"
"Variasi makanannya banyak, rasanya juga enak. Kamarnya besar dan bagus, ac nya dingin. Pelayanan oke.","['variasi', 'makan', 'banyak', 'rasa', 'enak', 'kamar', 'besar', 'bagus', 'ac', 'dingin', 'layan', 'oke']"
"Bagus dong, dtengah2 kota jogya so deket mana2...breakfastnya enyaak2..banyak kalipun menunya,suasana hotel jga nyaman, apalagi yg liburan lama..bisa nyobain berenang ngajak keluarganya rame..tambah berkesan pasti..yuuk ah mampir pesan bobo sini yo..","['bagus', 'dtengah', 'kota', 'jogya', 'so', 'deket', 'mana', 'breakfastnya', 'enyaak', 'banyak', 'kali', 'menu', 'suasana', 'hotel', 'jga', 'nyaman', 'yang', 'libur', 'lama', 'nyobain', 'renang', 'ngajak', 'keluarga', 'rame', 'tambah', 'kesan', 'yuuk', 'ah', 'mampir', 'pesan', 'bobo', 'sini', 'yo']"
Makanan sangat enak dan sangat puas dengan segala hidangannya,"['makan', 'sangat', 'enak', 'sangat', 'puas', 'segala', 'hidang']"
"Lokasi hotel strategis🫰
Layanan sudah baik dan bagus
Kamar hotel nyaman siiiip 🫰
Menu makanan mantaaap mantuuul siiiip 👍👍👍 …","['lokasi', 'hotel', 'strategis', 'layan', 'baik', 'bagus', 'kamar', 'hotel', 'nyaman', 'siiiip', 'menu', 'makan', 'mantaaap', 'mantuuul', 'siiiip']"
Pelayanan sangat ramah. Sarapan banyak variasi dan juga enak. Recommended place to stay in Jogja.,"['layan', 'sangat', 'ramah', 'sarap', 'banyak', 'variasi', 'juga', 'enak', 'recommended', 'place', 'to', 'stay', 'in', 'jogja']"
"Ini merupakan pertama kali untuk menginap di grand mercure.
Secara umum, lokasi dari hotel nya strategis dan mudah dijangkau, kurang lebih 18 menit dari stasiun kereta Yogyakarta. …","['rupa', 'pertama', 'kali', 'inap', 'grand', 'mercure', 'umum', 'lokasi', 'hotel', 'strategis', 'mudah', 'jangkau', 'kurang', 'lebih', 'menit', 'stasiun', 'kereta', 'yogyakarta']"
Senangnya bisa melepas lelah dengan nyaman setelah melalui running meeting yang hatic.,"['senang', 'lepas', 'lelah', 'nyaman', 'lalu', 'running', 'meeting', 'hatic']"
"Dari masuk menuju ke room makan sudah disambut baik dengan mbak tania, dan untuk sarapan favorit ada jamu dan bubur ayam","['masuk', 'tuju', 'room', 'makan', 'sambut', 'baik', 'mbak', 'tania', 'untuk', 'sarap', 'favorit', 'jamu', 'bubur', 'ayam']"
"untuk makan siang pada hari ini sangat enak dan memuaskan, pelayanan nya juga ramah","['makan', 'siang', 'hari', 'sangat', 'enak', 'muas', 'layan', 'ramah']"
"Sarapanya banyak banget variannya, rasanya enaaak. Pelayannya baik dan ramah (aztuti)","['sarapanya', 'banyak', 'banget', 'varian', 'rasa', 'enaaak', 'layan', 'baik', 'ramah', 'aztuti']"
"Penginapan yang sangat rekomendasi banget , fasilitas, kebersihan nya terjaga banget, next ngajak temen temen untuk nginep disini 🤩 …","['inap', 'sangat', 'rekomendasi', 'banget', 'fasilitas', 'bersih', 'jaga', 'banget', 'next', 'ngajak', 'temen', 'temen', 'nginep', 'sini']"
"Review

Kamar nyaman …","['review', 'kamar', 'nyaman']"
"Waitress nya ramah2 terutama Neng Ega
Makanannya enak
Recomended","['waitress', 'ramah', 'utama', 'neng', 'ega', 'makan', 'enak', 'recomended']"
"tempatbya nyaman, staffnya sangat ramah","['tempatbya', 'nyaman', 'staffnya', 'sangat', 'ramah']"
"Menu makanan enak citarasa lekoh dan pudingnya endull...
Roomnya excelent dehh... bersih wangi..","['menu', 'makan', 'enak', 'citarasa', 'lekoh', 'puding', 'endull', 'roomnya', 'excelent', 'bersih', 'wangi']"
"Pelayanan nya sgt ramah, Terima kasih mas bobby","['layan', 'sgt', 'ramah', 'terima', 'kasih', 'mas', 'bobby']"
"Hotelnya nyaman bangettt, pengen nginap di sini terus. pelayanan staffnya juga juaraa, selalu senyum ketika eye contact, sarapannya pun enak, yummy 😋 …","['hotel', 'nyaman', 'bangettt', 'ken', 'nginap', 'sini', 'terus', 'layan', 'staffnya', 'juaraa', 'selalu', 'senyum', 'eye', 'contact', 'sarap', 'enak', 'yummy']"
"Staff ramah dan helpfull. Ketika kemarin KTP saya ketinggalan, pihak hotel sangat cepat dan kooperatif mengirimkan ke alamat rumah saya di kota lain. Terimakasih banyak Grand Mercure, terutama mas Ifnu (phone operator) yang  sudah sangat …","['staff', 'ramah', 'helpfull', 'kemarin', 'ktp', 'tinggal', 'pihak', 'hotel', 'sangat', 'cepat', 'kooperatif', 'kirim', 'alamat', 'rumah', 'di', 'kota', 'terimakasih', 'banyak', 'grand', 'mercure', 'utama', 'mas', 'ifnu', 'phone', 'operator', 'sudah', 'sangat']"
"Late check in masih dapat amenities
Kasur enak
Kamar luas …","['late', 'check', 'in', 'dapat', 'amenities', 'kasur', 'enak', 'kamar', 'luas']"
"Hotel super nyaman,bersih dan ramah","['hotel', 'super', 'nyaman', 'bersih', 'ramah']"
"pelayanannya oke dan membantu, terutama saat sarapan dibantu oleh mba lena. disini banyak menu yang bisa dipilih dan tradisional dan modern, enak dan cocok di lidah.","['layan', 'oke', 'bantu', 'utama', 'sarap', 'bantu', 'mba', 'lena', 'sini', 'banyak', 'menu', 'bisa', 'pilih', 'tradisional', 'modern', 'enak', 'cocok', 'lidah']"
"Alhamdulillah pengalaman baru untuk menginap disini, terima kasih pelayanannya ramah dan santun, makanan masih masuk di lidah Indonesia, kamar juga lebar nyaman","['alhamdulillah', 'alam', 'baru', 'inap', 'sini', 'terima', 'kasih', 'layan', 'ramah', 'santun', 'makan', 'masuk', 'lidah', 'indonesia', 'kamar', 'lebar', 'nyaman']"
Mantap pelayanannya.. ramahhhh.. makanan nya enakkkk,"['mantap', 'layan', 'ramahhhh', 'makan', 'enakkkk']"
"Pelayananya memuaskan, kamar bersih dan rapi. Makananya tidak mengecewakan. Menunya variatif.","['pelayananya', 'muas', 'kamar', 'bersih', 'rapi', 'makananya', 'kecewa', 'menu', 'variatif']"
Sungguh luar biasa nyaman dan mewah... Harga terjangkau cocok banget kalo lagi liburan ke Jogja buat stay bersama suami🥰 …,"['sungguh', 'luar', 'biasa', 'nyaman', 'mewah', 'harga', 'jangkau', 'cocok', 'banget', 'kalo', 'libur', 'jogja', 'buat', 'stay', 'sama', 'suami']"
"Staff nya friendly dan ramah, selalu menyapa dg senyum serta sopan. Kamarnya jg bersih dan nyaman sekali bwt istirahat. Thank grand mercure","['staff', 'friendly', 'ramah', 'selalu', 'sapa', 'dengan', 'senyum', 'sopan', 'kamar', 'juga', 'bersih', 'nyaman', 'sekali', 'bwt', 'istirahat', 'thank', 'grand', 'mercure']"
"Bagus
Sarapan enak
Pelayanan staf helpfull
Thankuoy mba silvia","['bagus', 'sarap', 'enak', 'layan', 'staf', 'helpfull', 'thankuoy', 'mba', 'silvia']"
"Pengalaman menginap di hotel yang menyenangkan bareng pasangan.
Kamar bersih dan luas.bantal dan selimut juga wangi.kamar mandi juga bersih.shower dan air hangat tersedia 24 jam. …","['alam', 'inap', 'hotel', 'senang', 'bareng', 'pasang', 'kamar', 'bersih', 'luas', 'bantal', 'selimut', 'wangi', 'kamar', 'mandi', 'bersih', 'shower', 'air', 'hangat', 'sedia', 'jam']"
"Makananya enak
Ramah2 stafnya
Dan membantu memberikan suprise sama suami ku yg ultah","['makananya', 'enak', 'ramah', 'staf', 'bantu', 'beri', 'suprise', 'sama', 'suami', 'ku', 'yang', 'ultah']"
"Kamarnya cukup bersih, pelayanan-nya bagus, makanan-nya enak...mantab grand mercure","['kamar', 'cukup', 'bersih', 'layan', 'bagus', 'makan', 'enak', 'mantab', 'grand', 'mercure']"
"Salah satu hotel area adisucipto yogyakarta yg cukup strategis juga lokasinya, hotel ini nyambung dengan ibis. Saat masuk lobi vibes nya lumayan bertematik. …","['salah', 'satu', 'hotel', 'area', 'adisucipto', 'yogyakarta', 'yang', 'cukup', 'strategis', 'lokasi', 'hotel', 'nyambung', 'ibis', 'masuk', 'lobi', 'vibes', 'lumayan', 'tematik']"
"Menu Sarapan yang disuguhkan ada berbagai macam dan rasanya enak, staff hotel ramah semua mungkin karena di Yogyakarta kali yaaa, tapi over all mantap dahhhh","['menu', 'sarap', 'suguh', 'bagai', 'macam', 'rasa', 'enak', 'staff', 'hotel', 'ramah', 'semua', 'mungkin', 'di', 'yogyakarta', 'kali', 'ya', 'over', 'all', 'mantap', 'dahhhh']"
"Menu breakfast nya sangat bervariasi, mulai dari indonesian food sampai western food ada disini","['menu', 'breakfast', 'sangat', 'variasi', 'mulai', 'indonesian', 'food', 'western', 'food', 'sini']"
"Kesan pertama masuk sangat memuaskan.
Room juga bersih dan mewah.
Pelayanan baik dan ramah.
Makan malam cocok menunya. Terima kasih","['kesan', 'pertama', 'masuk', 'sangat', 'muas', 'room', 'bersih', 'mewah', 'layan', 'baik', 'ramah', 'makan', 'malam', 'cocok', 'menu', 'terima', 'kasih']"
"Kamar super nyaman ..pelanyanan sangat ramah .makannya pilihannya banyak banget ..dan enak enak ..
Terimaksih kepada mbak ayi dan mbak sopia ..sangat baik banget ..dan sangat ramah","['kamar', 'super', 'nyaman', 'pelanyanan', 'sangat', 'ramah', 'makan', 'pilih', 'banyak', 'banget', 'enak', 'enak', 'terimaksih', 'mbak', 'ayi', 'mbak', 'sopia', 'sangat', 'baik', 'banget', 'sangat', 'ramah']"
sarapannya enak view nya jg bagus restaurannta dekat dg kolam renang. kamarnya jg nyqman.. kl cuaca cerah viewnya gunung merapi,"['sarap', 'enak', 'view', 'juga', 'bagus', 'restaurannta', 'dekat', 'dengan', 'kolam', 'renang', 'kamar', 'juga', 'nyqman', 'kalau', 'cuaca', 'cerah', 'viewnya', 'gunung', 'rapi']"
"Hotel bagus dan fasilitasoke,
Makanan enak dan nyaman selama stay 3 hari
Bisa jadi hotel paling bagus denag tema borobudur …","['hotel', 'bagus', 'fasilitasoke', 'makan', 'enak', 'nyaman', 'lama', 'stay', 'hari', 'jadi', 'hotel', 'paling', 'bagus', 'denag', 'tema', 'borobudur']"
"Secara over all karena saya sudah menjadi anggota All Accor, pelayanan dari hotel grand Mercure yogya sangat memuaskan terutama mbak Gita yang selalu dengan senang hati dan ramah men servis kami selama 4 hari di saat breakfast.","['over', 'all', 'saya', 'jadi', 'anggota', 'all', 'accor', 'layan', 'hotel', 'grand', 'mercure', 'yogya', 'sangat', 'muas', 'utama', 'mbak', 'gita', 'selalu', 'senang', 'hati', 'ramah', 'men', 'servis', 'lama', 'hari', 'saat', 'breakfast']"
"Sangat nyaman dengan kamarnya, meski pintu kamar mandinya seret saat dibuka dan ditutup.sarapan pagi sangat bervariasi dari yang berkuah, roti, makanan berat, macam-macam lauk dan juga makanan penuh serat seperti buah dan salad. Makan siang …","['sangat', 'nyaman', 'kamar', 'meski', 'pintu', 'kamar', 'mandi', 'seret', 'buka', 'tutup', 'sarap', 'pagi', 'sangat', 'variasi', 'yang', 'kuah', 'roti', 'makan', 'berat', 'macam', 'macam', 'lauk', 'juga', 'makan', 'penuh', 'serat', 'buah', 'salad', 'makan', 'siang']"
Menu Sarapan Nikmat cita rasa bumbu terasa,"['menu', 'sarap', 'nikmat', 'cita', 'rasa', 'bumbu', 'asa']"
"Perfect place to stay. Breakfastnya excellent. Mulai dr berbagai macam yg namanya bread, donat, kue tradisional, masakan tradisional, masakan kekinian ada. Rasanya juara. Fasilitas ok. …","['perfect', 'place', 'to', 'stay', 'breakfastnya', 'excellent', 'mulai', 'dr', 'bagai', 'macam', 'yang', 'nama', 'bread', 'donat', 'kue', 'tradisional', 'masakan', 'tradisional', 'masakan', 'kini', 'rasa', 'juara', 'fasilitas']"
Breakfast disini enak banget! Mba nya ramah ramah makanannya lengkap <3,"['breakfast', 'sini', 'enak', 'banget', 'mba', 'ramah', 'ramah', 'makan', 'lengkap']"
"Menu makanan banyak,untuk rasa enak dan pelayangan sangat ramah, di bantu oleh mbak lena","['menu', 'makan', 'banyak', 'rasa', 'enak', 'layang', 'sangat', 'ramah', 'bantu', 'mbak', 'lena']"
"Breakfast Buffet di Grand Mercure Yogyakarta Premium Quality sekali. Ada bakery, salad, soto, jenang, indonesian breakfast, continental breakfast dan banyak sekali lainnya.","['breakfast', 'buffet', 'grand', 'mercure', 'yogyakarta', 'premium', 'quality', 'sekali', 'bakery', 'salad', 'soto', 'jenang', 'indonesian', 'breakfast', 'continental', 'breakfast', 'banyak', 'sekali', 'lain']"
Sarapan lengkap dan enak best deh pokoknya pelayana Aztuti  ramah sekali,"['sarap', 'lengkap', 'enak', 'best', 'pokok', 'pelayana', 'aztuti', 'ramah', 'sekali']"
"Layanan semua baik, resto komplit makanannya, semua enak","['layan', 'semua', 'baik', 'resto', 'komplit', 'makan', 'semua', 'enak']"
Rekomen bngt dengan semua fasilitasnya yg oke dan tentunya aman dan nyaman 👍👍👍 …,"['rekomen', 'bngt', 'semua', 'fasilitas', 'yang', 'oke', 'tentu', 'aman', 'nyaman']"
"Makanan enak, menu lengkap, pelayanan memuaskan","['makan', 'enak', 'menu', 'lengkap', 'layan', 'muas']"
"Sarapannya enak,banyak pilihan,kamar nyaman,ada halte bus trans jogja.....lengkap klo mau ke malioboro gampang","['sarap', 'enak', 'banyak', 'pilih', 'kamar', 'nyaman', 'halte', 'bus', 'trans', 'jogja', 'lengkap', 'kalau', 'mau', 'malioboro', 'gampang']"
Makanan nya enak pelayanan nya ramah baik secara keseluruhan,"['makan', 'enak', 'layan', 'ramah', 'baik', 'seluruh']"
pelayanan dan makanan sangat baik. terima kasih mba lena untuk pelayanannya yang sangat ramah,"['layan', 'makan', 'sangat', 'baik', 'terima', 'kasih', 'mba', 'lena', 'layan', 'sangat', 'ramah']"
"Luar biasa.
Breakfast lezat dan segar. Best breakfast hotel yg pernah saya dapatkan, so far. …","['luar', 'biasa', 'breakfast', 'lezat', 'segar', 'best', 'breakfast', 'hotel', 'yang', 'pernah', 'dapat', 'so', 'far']"
"Bed nya rapi, empuk bgt jadi pengen rebahan terus, kamarnya juga nyaman, bathroom nya simple tapi wangi ,dan jgn khawatir ada peralatan mandi lengkap ,jadi gak khawatir klo lagi ada perjalanan bisnis","['bed', 'rapi', 'empuk', 'sangat', 'jadi', 'ken', 'rebah', 'terus', 'kamar', 'nyaman', 'bathroom', 'simple', 'wangi', 'jangan', 'khawatir', 'alat', 'mandi', 'lengkap', 'jadi', 'gak', 'khawatir', 'kalau', 'ada', 'jalan', 'bisnis']"
"Bintang satu untu security yang bertugas pagi 9 juli 2025. Jam 9.55 saya janjian dengan tamu hotel di depan lobby, baru datang langsung dibentak dan disuruh nunggu di B1. Padahal tamu saya sudah nunggu didepan lobby.  Untung tamu saya …","['bintang', 'satu', 'untu', 'security', 'tugas', 'pagi', 'juli', 'jam', 'janji', 'tamu', 'hotel', 'depan', 'lobby', 'baru', 'datang', 'langsung', 'bentak', 'suruh', 'nunggu', 'b', 'padahal', 'tamu', 'sudah', 'nunggu', 'depan', 'lobby', 'untung', 'tamu']"
"tempat, kamar, dan pelayanan dari waiters nya ( manis ) sangat bagus👍🏻 …","['tempat', 'kamar', 'layan', 'waiters', 'manis', 'sangat', 'bagus']"
"Breakfast enak, banyak pilihannya. Rekomen untuk kegiatan meeting karena banyak kamar","['breakfast', 'enak', 'banyak', 'pilih', 'rekomen', 'giat', 'meeting', 'banyak', 'kamar']"
recommended banget nginep di sini,"['recommended', 'banget', 'nginep', 'sini']"
"Serasa dirumah sendiri, dengan pelayanan terbaik...","['serasa', 'rumah', 'sendiri', 'layan', 'baik']"
"Layanannya sangat baik, makanannya enak enak juga
Devinta pelayanannya ramah","['layan', 'sangat', 'baik', 'makan', 'enak', 'enak', 'devinta', 'layan', 'ramah']"
"Makanannya enak, cukup beragam, banyak makanan tradisional juga.
Bagian minuman juga beragam jenisnya dari jamu hingga kopi tersedia. Staffnya ramah dan baik sekali, setiap lihat piring kotor langsung diangkut dan …","['makan', 'enak', 'cukup', 'agam', 'banyak', 'makan', 'tradisional', 'bagi', 'minum', 'agam', 'jenis', 'jamu', 'hingga', 'kopi', 'sedia', 'staffnya', 'ramah', 'baik', 'sekali', 'lihat', 'piring', 'kotor', 'langsung', 'angkut']"
"makanan enak semua, pelayanan top markotop, pegawai ramah2 semua, tempat bersih langganan tiap tahun ke hotel ini","['makan', 'enak', 'semua', 'layan', 'top', 'markotop', 'pegawai', 'ramah', 'semua', 'tempat', 'bersih', 'langgan', 'tiap', 'tahun', 'hotel']"
Pelayanan ramah kualitas bagus dan fasilitasnya memuaskan rekomended banget,"['layan', 'ramah', 'kualitas', 'bagus', 'fasilitas', 'muas', 'rekomended', 'banget']"
"Kamar pertama kali masuk baunya kyk pengap, lembab krn lama gak dipakai, kamar mandi juga gak terlalu bersih. Tp utk makanan dan pelayanan ok dan baik. So far so good","['kamar', 'pertama', 'kali', 'masuk', 'bau', 'kyk', 'pengap', 'lembab', 'krn', 'lama', 'gak', 'pakai', 'kamar', 'mandi', 'gak', 'terlalu', 'bersih', 'tapi', 'untuk', 'makan', 'layan', 'dan', 'baik', 'so', 'far', 'so', 'good']"
Kamarnya baik saya puas menginap di grand mercure. Terimakasih mba salma atas pelayanannya di resto,"['kamar', 'baik', 'puas', 'inap', 'grand', 'mercure', 'terimakasih', 'mba', 'salma', 'atas', 'layan', 'resto']"
"Nginep disini jangan berekspektasi seperti hotel bintang 5 lainya
1. Dapet view tembok. Bayar mahal hanya untuk liat tembok, sedih si rasanya
2. Stok tisu di kamar ngga ada …","['nginep', 'sini', 'jangan', 'berekspektasi', 'hotel', 'bintang', 'lai', 'dapet', 'view', 'tembok', 'bayar', 'mahal', 'untuk', 'liat', 'tembok', 'sedih', 'rasa', 'stok', 'tisu', 'kamar', 'ngga']"
"Sarapannya enak, kamarnya nyaman
Thanks to Mbak Gita","['sarap', 'enak', 'kamar', 'nyaman', 'thanks', 'to', 'mbak', 'gita']"
"Sarapannya lumayan banyak pilihan, terutama ada tom yum, untuk buah mungkin bisa ditambahkan jenis lain seperti nanas","['sarap', 'lumayan', 'banyak', 'pilih', 'utama', 'tom', 'yum', 'buah', 'mungkin', 'tambah', 'jenis', 'seperti', 'nanas']"
"Sudah beberapa kali bermalam di grand mercure yogyakarta adi sucipto, pelayanannya selalu ramah, kamarnya juga bersih, sarapannya enak semua dan banyak varian, makanan tradisional nya banyak dan enak enak . Pelayanan mba willy juga bagus ramah .. terima kadih grand mercure","['beberapa', 'kali', 'malam', 'grand', 'mercure', 'yogyakarta', 'adi', 'sucipto', 'layan', 'selalu', 'ramah', 'kamar', 'bersih', 'sarap', 'enak', 'semua', 'banyak', 'varian', 'makan', 'tradisional', 'banyak', 'enak', 'enak', 'layan', 'mba', 'willy', 'bagus', 'ramah', 'terima', 'kadih', 'grand', 'mercure']"
